,years,data,hindcast
0,1984,284.946,284.0784774348207
1,1985,283.884,283.3941779120981
2,1986,284.738,284.3758727493913
3,1989,285.643,284.7791105693531
4,1990,285.161,285.6337686281056
5,1992,281.561,282.1411470208378
6,1993,282.413,282.8670656582065
7,1994,282.913,284.3524667925947
8,1995,286.166,285.70803600547305
9,1996,284.354,283.9661562473454
10,1997,283.261,285.2292494226846
11,2000,284.65,283.35665782904266
12,2001,287.358,285.5978486354739
13,2002,283.045,283.55194132800085
14,2004,284.575,284.4284245032342
15,2007,283.55,284.64577216564965
16,2008,283.493,284.5599748898733
17,2013,285.349,285.5877710285333
18,2015,283.443,283.54834387666415
19,2018,285.394,284.0947373026176
20,1980,282.943,283.3612635304729
21,1981,282.369,282.2493436272382
22,1982,284.418,284.58623909294937
23,1983,284.197,284.2085417017965
24,1987,284.108,282.5305791260486
25,1988,284.252,284.69658216258694
26,1991,283.647,283.7208842268265
27,1998,283.242,284.70579709891496
28,1999,284.089,283.68495135182786
29,2003,281.324,282.9892458134702
30,2005,286.611,285.26382347500805
31,2006,286.908,284.3582161975799
32,2009,284.115,284.5489615350227
33,2010,284.007,284.3923861105669
34,2011,284.836,285.0733893467913
35,2012,283.751,284.1585525715379
36,2014,286.638,286.1640245493014
37,2016,283.35,283.47974877903295
38,2017,286.493,286.35494404241695
39,2019,284.784,285.55452566060916
