,pc1
0,50.538610970220866
1,210.37244543023326
2,-18.92487965028836
3,-113.11031281757471
4,-312.7352871841532
5,503.0465236615688
6,333.49159126150926
7,-13.457882085949329
8,-330.08213502747014
9,76.77379817867491
10,-218.25055707953035
11,219.13612061174987
12,-304.34534978763804
13,173.52318445030497
14,-31.19954599945908
15,-81.96607314324089
16,-61.926153315443536
17,-301.9914937552972
18,174.36345164666164
19,46.74074624651705
20,190.0793521665086
21,414.24745383540085
22,-56.88128378602907
23,19.26422537674432
24,357.5491001978471
25,-79.1269476877372
26,117.57818676070073
27,-80.98472069606295
28,124.82241752995508
29,265.07981322948933
30,-193.48537208835467
31,-10.910832638143548
32,-49.3659588323585
33,-17.799642260314926
34,-155.09298708730302
35,29.34226103520674
36,-374.9699964372768
37,166.19218802078734
38,-413.4602332059494
39,-252.09225277070024
