,years,data,hindcast
0,1980,277.407,276.9850423667003
1,1981,273.282,275.3417087866555
2,1983,277.486,276.6093049189275
3,1985,278.899,279.57218692679027
4,1987,277.722,277.9372739273805
5,1988,280.158,278.1428438781462
6,1989,278.142,277.12111674818277
7,1990,277.581,278.2781546743047
8,1993,278.56,279.0115667885931
9,1995,272.852,276.1450032217881
10,1999,278.276,277.40061012767916
11,2001,276.811,278.2601181134126
12,2004,277.184,278.17305885029555
13,2005,277.678,278.26347991351184
14,2007,277.337,276.7795769988382
15,2008,276.001,275.79283996764275
16,2011,279.548,278.69507479815206
17,2016,278.446,277.1712286848196
18,2019,279.253,277.4106607943472
19,2020,278.822,279.9522244613649
20,2021,278.654,277.0559250524673
21,1982,277.148,278.46250626496095
22,1984,277.972,278.3147840697556
23,1986,278.654,279.64881828798485
24,1991,277.49,277.33252685115036
25,1992,277.129,278.0250616290932
26,1994,279.092,280.62086087809126
27,1996,274.079,275.51273820065416
28,1997,278.332,277.1185463832954
29,1998,277.971,277.21322225680075
30,2000,278.433,275.61801133819813
31,2002,276.113,276.85364178639907
32,2003,277.709,279.12327378413147
33,2006,280.048,279.6434748050874
34,2009,275.915,276.4528953831545
35,2010,272.735,274.6970507747858
36,2012,278.178,277.61340430328056
37,2013,279.211,277.3217440881459
38,2014,278.368,278.3940508622454
39,2015,282.582,280.22735818702284
40,2017,278.222,277.68769747450347
41,2018,279.479,278.9783323912597
