,pc1
0,-15.09491074675771
1,-17.684125435140018
2,-20.712931114295063
3,10.259735853973668
4,-12.678395196628536
5,13.598014383626401
6,3.342305304961805
7,-28.930293883601607
8,8.489942149271531
9,-4.862009315311455
10,10.89319529951468
11,12.781893491000531
12,6.646142301669265
13,20.415209291760743
14,-5.065639145081271
15,12.1880035418663
16,18.818143442602864
17,-4.376649691630722
18,4.493663716147022
19,-12.520469434276963
20,6.727805751238926
21,8.443960497109881
22,-9.387704982238475
23,-1.0899061663486094
24,-27.82099603344037
25,15.416710239817435
26,9.278766282736623
27,-39.58124540060399
28,16.20408329876924
29,9.527428982003077
30,24.508117730178512
31,-33.25487655584395
32,-20.90295202422522
33,28.33929201631901
34,26.068719843954042
35,49.322271522204744
36,-32.75623442854821
37,-16.524270030883144
38,-14.237895317007894
39,1.7188919248341132
