,pc1
0,-25.278339312584322
1,-15.945275424175966
2,-18.77305060855649
3,-33.61043866949561
4,-14.416687941572956
5,61.03396359780376
6,-6.985510943335234
7,28.771814159702778
8,-35.97084455170978
9,13.492507668480657
10,23.861192286529846
11,2.4856984678901624
12,-11.03838379327203
13,-5.92609166952833
14,22.35393280224715
15,-7.952000593174941
16,17.172032102266396
17,-31.35696049242996
18,6.473688720559514
19,31.607746454520978
20,28.118547327069628
21,28.244840985838124
22,-30.60649232467527
23,-6.104780921994616
24,-64.56048396485953
25,13.397428515194747
26,19.807634587330398
27,-31.044221143257758
28,3.385699620014603
29,7.239946153850093
30,-27.204367749004597
31,-41.9533831070124
32,13.110042621626292
33,70.63033429479117
34,-75.65518007715599
35,-0.3605639529769664
36,32.44649565787942
37,27.1919249420106
38,10.525194095410418
39,23.391517017485956
