,years,data,hindcast
0,1980,42.647,31.41538480904685
1,1985,48.916,63.70348217437981
2,1986,48.164,50.39636215751092
3,1987,66.991,27.067928583166612
4,2000,85.15,66.14601780009714
5,2001,144.184,106.94551398580674
6,2003,46.909,60.63642950138089
7,2004,68.272,73.49284143144807
8,2006,31.076,36.80889225291972
9,2007,74.653,74.60078716141881
10,2008,79.746,64.69586836709692
11,2009,40.197,80.03213158143537
12,2010,93.053,76.83598410345657
13,2011,68.379,73.22407288704589
14,2012,79.252,88.67343638620457
15,2014,25.215,49.77581064484192
16,2015,98.359,113.36990145508352
17,2016,28.704,73.8460552575577
18,2017,131.717,100.91922601216443
19,2019,112.171,101.16887344793773
20,1981,61.647,86.70165583527921
21,1982,59.112,69.02722993279018
22,1983,117.24,88.27385249111292
23,1984,147.559,100.63941388452196
24,1988,99.143,125.53861882757283
25,1989,52.76,78.12370013560911
26,1990,93.283,102.00083069310365
27,1991,69.854,101.7028681028972
28,1992,66.034,80.4939419895142
29,1993,149.343,112.2595969099398
30,1994,147.073,109.4186636736016
31,1995,112.688,117.73792630450602
32,1996,48.278,55.85386151771238
33,1997,29.832,27.820050629374627
34,1998,154.753,162.97791682807312
35,1999,83.683,99.24754322966614
36,2002,57.527,60.75216548691975
37,2005,79.997,66.75376819848218
38,2013,81.322,73.51246147187145
39,2018,68.288,60.57993385745178
