,years,data,hindcast
0,1982,53.242,47.29426570480426
1,1983,118.897,75.707786194675
2,1984,106.87,93.00655937768958
3,1986,49.026,52.0243015736064
4,1988,71.891,77.18051173788324
5,1989,14.875,38.70467813383111
6,1991,35.415,70.43413996124144
7,1995,94.81,83.75138343524392
8,1996,57.327,91.74459468782314
9,1997,78.281,95.53859977321817
10,1998,44.951,53.73408061040461
11,1999,63.864,53.872203527333404
12,2000,97.272,67.78127627305906
13,2001,47.375,49.26131196056977
14,2003,85.303,67.99775250477835
15,2005,76.444,75.4104357285896
16,2007,116.553,102.32110774028834
17,2008,58.692,42.88582552095586
18,2009,51.13,71.71852240190927
19,2010,63.402,75.25066315209534
20,1980,23.55,38.862690958849434
21,1981,102.754,88.26958368020712
22,1985,63.013,71.2485483725033
23,1987,69.35,33.249113012604326
24,1990,35.434,49.88659839889252
25,1992,48.605,63.02792061659143
26,1993,72.616,57.68398544902871
27,1994,59.619,63.46809666263046
28,2002,64.664,58.995746729234995
29,2004,37.014,44.04779768116299
30,2006,97.35,69.78978794115525
31,2011,34.522,61.01920014607737
32,2012,68.418,60.26329678732985
33,2013,89.413,79.0041528460491
34,2014,111.149,103.49762303550666
35,2015,61.485,69.47214352720823
36,2016,61.366,36.86735167425735
37,2017,37.424,59.69503546817021
38,2018,48.213,64.50204920741001
39,2019,39.454,52.56227780513076
