,pc1
0,-372.7186287118289
1,192.6216755590435
2,90.30454764813322
3,698.7862218939847
4,718.6460724146077
5,619.498508958994
6,-377.0005376642019
7,136.85595346095698
8,-290.88818836698886
9,-539.1249121749805
10,312.74579388765153
11,466.60946243735793
12,-342.90897822551506
13,294.5133544397701
14,-505.7128134997485
15,431.5919135071646
16,-266.48137869111997
17,-270.6017738696823
18,-986.7494594502489
19,-9.976842755288892
20,181.2423695160623
21,654.1011605881259
22,-520.2964384815798
23,92.05018868334419
24,1068.7699188827057
25,98.17413026367745
26,219.4921303394009
27,-458.4709307535141
28,-7.227300713617467
29,239.89856908304557
30,-32.36051182710489
31,57.65793113162602
32,-557.8011367968038
33,-159.5710701079876
34,48.093175578405756
35,-531.5956273651
36,-1235.3353802445297
37,334.2621559004723
38,456.44382640125275
39,52.470612845362
