,years,data,hindcast
0,1980,60.543,42.87761440734003
1,1981,42.983,41.90101466536485
2,1982,18.836,42.68963012523417
3,1985,9.737,24.66110234332043
4,1987,35.931,45.914148389485874
5,1992,32.844,63.80703796275509
6,1996,60.069,39.82933877473434
7,1997,84.606,73.90169676617275
8,1998,20.72,53.45835459357616
9,2001,83.66,62.59177986704934
10,2002,111.308,88.35748366568637
11,2003,23.337,52.52103304158066
12,2004,64.951,59.85185607138468
13,2007,88.808,106.818142973042
14,2009,62.017,50.011228175011645
15,2010,91.629,54.183841877825905
16,2011,54.225,60.093067168796615
17,2013,42.502,55.960236000684844
18,2014,81.808,49.00225782578739
19,2016,72.694,74.77713530516685
