,pc1,target,phase_label
0,183.21071004376654,93.726,1
1,637.6502867855753,56.932,1
2,-571.5311399764831,96.289,1
3,-9.915677917027306,67.167,1
4,-938.2686210556633,100.819,1
5,157.93181484704306,52.1,1
6,-56.45734775996302,64.76,1
7,-175.81278340647998,112.482,1
8,-748.8168400177315,136.999,1
9,146.96452799173034,86.734,1
10,-247.16155796425753,56.749,1
11,464.031024908939,47.241,1
12,-59.01422248990124,70.647,1
13,-5.504460250642181,55.748,1
14,535.0846102111154,34.652,1
15,258.3822018322048,94.747,1
16,-225.96354992680125,122.004,1
17,357.433406161303,53.205,1
18,398.3221650615844,35.568,1
19,-100.56838328555888,106.981,1
0,159.6099112752925,87.79,2
1,-104.72824440800902,69.787,2
2,102.24407079910709,40.005,2
3,-151.43905186881744,54.762,2
4,549.4878609693121,126.504,2
5,-57.36878983140946,31.234,2
6,112.9233669322292,81.754,2
7,277.5936549866423,49.037,2
8,-41.77088993092181,51.526,2
9,-244.34945169012096,28.135,2
10,-292.1885114231628,55.016,2
11,120.69988776364909,77.791,2
12,14.6512036655057,100.404,2
13,60.42301592630161,40.784,2
14,28.441372820511972,75.436,2
15,-289.7612427373622,33.738,2
16,-64.84624735550558,63.597,2
17,21.03961243558549,113.147,2
18,-31.24325616789251,63.719,2
19,-169.427272611769,26.89,2
