,pc1
0,328.378316409304
1,183.95969782925778
2,210.70492509763952
3,-31.608628135520327
4,-511.04111331813317
5,225.9568895546644
6,325.56677046847835
7,56.33030495915147
8,-25.942867567501303
9,-449.90852658786156
10,-548.1882008189259
11,-173.70294888947274
12,617.0183689733552
13,306.6914803335224
14,559.048296018231
15,-278.86569391236935
16,3.5952851563789014
17,220.650143579131
18,-46.690184714688186
19,-388.6801601971299
20,-583.269537536953
21,102.11763133770225
22,234.95809031849797
23,116.44873339672426
24,58.32833516194015
25,-61.30831793490101
26,-104.29967165103149
27,172.2574108774114
28,50.44159460402746
29,-21.711077067546583
30,-90.35587300910956
31,-78.83112189792305
32,-68.85235799660882
33,113.30277769407802
34,48.6495122911724
35,-130.3160597593747
36,62.49081033294142
37,57.048326688033725
38,-197.0133201997218
39,-145.04926344801586
40,27.80502168014412
41,-146.1200440113384
