,pc1
0,-353.56735607288385
1,-170.66112780827882
2,-245.20165344315205
3,6.72967835030728
4,539.6347451427455
5,-247.35049439289722
6,-252.46637630881227
7,-25.099995162738416
8,8.286443348814295
9,457.43571951332245
10,583.5894866352098
11,197.44365678907062
12,-618.7405885218205
13,-306.04811730232416
14,-542.8606208605161
15,261.57760804515516
16,-1.9116613357278385
17,-236.62050392494064
18,8.693737190292705
19,366.5835726000448
20,570.5516365172175
21,45.65976340163203
22,191.39178700875203
23,203.59289745555415
24,144.1433888612085
25,-77.49663614373624
26,-106.38784618732105
27,85.16348755692717
28,224.31035975096887
29,-119.181789170009
30,-93.31993548916202
31,-101.95476374068389
32,-87.49117692514402
33,-26.3439596251954
34,43.80608090474379
35,4.686060735205429
36,45.57228319276961
37,86.89993809432954
38,-186.4891435542434
39,-105.38062735454123
40,13.674251181444648
41,-184.846671073028
