,years,data,hindcast
0,1980,277.407,275.7928238668557
1,1981,273.282,274.2777878778988
2,1983,277.486,276.21856438430734
3,1988,280.158,278.246512970792
4,1990,277.581,277.9900294685656
5,1992,277.129,279.5165160904683
6,1994,279.092,279.575371214921
7,1995,272.852,275.7445175585092
8,1998,277.971,277.7195725924085
9,1999,278.276,276.9559805233229
10,2001,276.811,277.86203535465825
11,2004,277.184,277.57948958672085
12,2006,280.048,278.5647286980785
13,2007,277.337,276.29341856950737
14,2008,276.001,275.30861036088424
15,2010,272.735,276.2505666677854
16,2013,279.211,278.0200383295179
17,2015,282.582,280.8746271655556
18,2017,278.222,278.3942545149397
19,2020,278.822,280.79695870617974
20,2021,278.654,276.858595498124
21,1982,277.148,277.9319546346278
22,1984,277.972,278.8762265120535
23,1985,278.899,278.02339572111765
24,1986,278.654,277.46964639453574
25,1987,277.722,278.8910755495528
26,1989,278.142,277.4744952307346
27,1991,277.49,276.73935990963105
28,1993,278.56,278.92258561131183
29,1996,274.079,276.09066443842414
30,1997,278.332,278.04086137500167
31,2000,278.433,277.8420992024976
32,2002,276.113,277.37530418808615
33,2003,277.709,278.33805255153237
34,2005,277.678,276.69411335968124
35,2009,275.915,276.93303061472176
36,2011,279.548,279.4517008642103
37,2012,278.178,278.5040500332683
38,2014,278.368,278.16648261279084
39,2016,278.446,278.16774271654066
40,2018,279.479,278.6044521585325
41,2019,279.253,277.5807063211483
