,years,data,hindcast
0,1985,276.81,278.15537397790234
1,1987,275.184,277.5024388558218
2,1989,280.927,280.1940269382195
3,1990,281.101,281.3065299760335
4,1992,279.73,279.38382489190184
5,1993,278.68,277.87716907060803
6,1995,278.521,279.4223029615302
7,1996,275.896,276.9602470099882
8,1997,280.407,280.85426923267096
9,1998,280.334,279.92857228207293
10,1999,280.02,277.6331357078345
11,2000,279.747,280.0758447462325
12,2001,277.81,278.2446717283981
13,2002,280.187,279.5680792230052
14,2004,278.873,277.88854388277844
15,2006,276.791,276.7507110938592
16,2008,278.889,279.7005503133143
17,2015,279.082,277.7545796669893
18,2016,278.416,278.7874073775854
19,2019,280.759,280.17572106325446
20,1980,277.741,279.07414669371167
21,1981,280.661,278.53075447258055
22,1982,278.275,279.66145950309794
23,1983,278.441,277.8805839679677
24,1984,277.094,277.9086968618662
25,1986,276.741,278.0178645550938
26,1988,278.119,278.1445877378537
27,1991,280.961,279.4126657466323
28,1994,280.139,279.6548663277662
29,2003,280.079,279.81785201168805
30,2005,279.075,277.9738116300146
31,2007,280.952,280.775977903132
32,2009,279.105,278.98926637863934
33,2010,278.939,278.4750520353159
34,2011,278.865,280.50244501373265
35,2012,280.59,278.35966316839
36,2013,275.297,278.37771305880756
37,2014,281.119,280.81279829432674
38,2017,281.223,280.46632009007186
39,2018,277.252,277.8314745493119
