,years,data,hindcast
0,1981,42.983,18.43783768951097
1,1982,18.836,44.55826765792703
2,1984,61.249,59.40830723356584
3,1985,9.737,39.20604247026595
4,1986,5.396,16.50126713773956
5,1989,59.844,62.42633966245814
6,1996,60.069,64.33593924281662
7,1997,84.606,70.02253673215597
8,1999,56.135,69.55381407096671
9,2000,98.677,80.17280452473926
10,2001,83.66,71.2643145618712
11,2006,57.903,66.89426283565112
12,2008,39.917,45.734664550019865
13,2009,62.017,48.597748369772916
14,2011,54.225,61.71545349311397
15,2012,25.182,58.523474276289214
16,2013,42.502,41.32311187671639
17,2014,81.808,41.298467405268525
18,2017,67.993,51.52700494946743
19,2018,28.985,30.222341259683052
20,1980,60.543,42.932750318020524
21,1983,42.887,46.87621376223217
22,1987,35.931,73.21448974802503
23,1988,87.706,71.5532514227386
24,1990,96.374,88.21252867311773
25,1991,29.076,59.129394593222536
26,1992,32.844,55.0362055603095
27,1993,24.723,44.53372576134831
28,1994,36.5,64.58833331547683
29,1995,78.175,47.832452013333054
30,1998,20.72,41.97775055502502
31,2002,111.308,82.12321802163984
32,2003,23.337,41.53386928185812
33,2004,64.951,54.49884451037583
34,2005,50.053,40.858322726643536
35,2007,88.808,83.26001171311948
36,2010,91.629,44.79252615201165
37,2015,54.846,50.413241733039875
38,2016,72.694,57.124880092096355
39,2019,53.845,66.45799004636609
