,years,data,hindcast
0,1983,59.157,70.3217848256577
1,1984,95.183,76.8496668229364
2,1985,36.531,52.475538544855524
3,1988,79.42,91.22432392977178
4,1989,78.906,69.97959185849987
5,1995,18.716,71.7029395779188
6,1996,73.76,99.92487100473252
7,1998,178.649,156.9012969147936
8,1999,65.748,91.51210411300454
9,2000,130.409,100.90701203139108
10,2001,73.237,78.50801266284195
11,2007,38.236,59.82910889510413
12,2008,92.717,58.52689225899883
13,2010,76.197,115.71321851131253
14,2011,69.306,70.26554965712457
15,2012,131.109,74.76240867874469
16,2013,135.237,109.60578252754226
17,2014,79.961,64.59476710575245
18,2016,57.946,40.18274058202047
19,2017,63.675,80.3123894969964
20,1980,107.769,94.00796074143767
21,1981,150.743,116.24644761878922
22,1982,104.269,97.30621572725586
23,1986,94.807,58.7325211326335
24,1987,102.308,104.55084738243666
25,1990,70.054,65.54792507700358
26,1991,48.361,83.03039409899436
27,1992,99.88,87.18139448505512
28,1993,80.441,99.12918141325208
29,1994,97.19,83.08584714941627
30,1997,81.025,75.28754035813449
31,2002,87.438,78.88191900855637
32,2003,74.576,72.38927346132554
33,2004,55.873,77.56574659121051
34,2005,58.746,85.73548259254726
35,2006,104.882,122.49644184377112
36,2009,74.388,61.714708074488044
37,2015,34.891,74.78802060204579
38,2018,34.768,62.25740260560353
39,2019,119.963,82.4367300360431
