,years,data,hindcast
0,1980,60.543,66.96876518746811
1,1981,42.983,43.00592746615922
2,1983,42.887,41.66747386207806
3,1984,61.249,55.3372244621602
4,1985,9.737,36.54284552737508
5,1986,5.396,30.83035593100151
6,1989,59.844,54.810687854088684
7,1992,32.844,28.22666894718516
8,1996,60.069,45.042985866689676
9,1997,84.606,58.18081402070352
10,2000,98.677,73.95934406916854
11,2004,64.951,43.48961568506328
12,2005,50.053,52.8093491956286
13,2006,57.903,41.39128712216651
14,2008,39.917,56.33715835535977
15,2009,62.017,72.72826828978322
16,2011,54.225,70.27261736356331
17,2012,25.182,59.94121996925843
18,2017,67.993,64.35350601555267
19,2019,53.845,39.02488480954658
20,1982,18.836,46.53059042903734
21,1987,35.931,59.32393452684738
22,1988,87.706,55.964275482332596
23,1990,96.374,53.010470126616674
24,1991,29.076,40.077291202070015
25,1993,24.723,60.87397434238782
26,1994,36.5,40.86926346414148
27,1995,78.175,69.8240111136473
28,1998,20.72,43.93786401601172
29,1999,56.135,74.09838589606728
30,2001,83.66,57.15886816026044
31,2002,111.308,81.52920177450585
32,2003,23.337,40.00436989675377
33,2007,88.808,93.7023896813769
34,2010,91.629,37.369208920459315
35,2013,42.502,45.349868723493174
36,2014,81.808,73.53802421694846
37,2015,54.846,74.06394540347833
38,2016,72.694,75.69958239956347
39,2018,28.985,40.827480224000695
