,pc1,target,phase_label
0,-0.558515389576535,93.396,1
1,4.347138450382438,104.552,1
2,-1.4563959783082228,62.145,1
3,45.918787699177706,118.281,1
4,-18.681990873460794,24.55,1
5,5.856453495886966,62.735,1
6,9.907578603229297,65.731,1
7,-25.986192260290395,40.056,1
8,10.761934016509827,85.403,1
9,-23.366961300651127,16.128,1
10,2.1220757564876713,8.558,1
11,-7.434018620016518,47.352,1
12,-35.26024714524156,67.263,1
13,11.580894538836178,53.984,1
14,-14.686531742258332,18.287,1
15,0.75923033090993,98.91,1
16,9.837261794207013,59.608,1
17,-9.712396895077967,71.904,1
18,10.740306849457808,107.204,1
19,25.31079203612881,94.423,1
0,-11.753421907220183,58.656,2
1,-25.95898544822213,43.574,2
2,56.87773558749909,127.765,2
3,-2.480829941856462,40.212,2
4,6.880843276824967,138.661,2
5,4.489322905473188,79.516,2
6,25.55574719392452,129.885,2
7,-9.622415650484099,88.083,2
8,-6.960992957845486,91.58,2
9,-31.777405331099416,85.522,2
10,-6.238528563925894,73.574,2
11,-5.493462632552964,107.224,2
12,33.68786076757513,116.525,2
13,-31.490627760666634,49.822,2
14,0.2775568407095417,90.297,2
15,-45.31670285135081,56.091,2
16,36.96353494389497,90.505,2
17,53.20918788761588,107.938,2
18,7.655342781301879,56.353,2
19,-48.50335437075938,48.71,2
