,pc1,target,phase_label
0,3.2445682298094636,87.79,1
1,-1.3246761995322989,69.787,1
2,-1.367989473701788,93.726,1
3,4.331771956050827,54.762,1
4,-11.314648175631927,126.504,1
5,-2.869016003733944,96.289,1
6,10.881290886157275,31.234,1
7,1.481693229939433,81.754,1
8,-4.035656209697206,100.819,1
9,9.776044167464688,49.037,1
10,10.088068082810828,64.76,1
11,6.804899545269121,28.135,1
12,1.3018187096004175,112.482,1
13,-12.060213912820696,77.791,1
14,-5.636539580009332,70.647,1
15,-6.434090666628814,100.404,1
16,4.195396043429085,40.784,1
17,1.0174522274120854,33.738,1
18,-7.207942359357771,94.747,1
19,7.637449333466933,63.719,1
20,-8.510566264605105,106.981,1
0,-1.621113869052601,40.005,2
1,5.612602196806713,56.932,2
2,3.803786341234714,67.167,2
3,8.870370419600698,52.1,2
4,4.0355778733516985,51.526,2
5,-10.34084932344927,136.999,2
6,-5.929205908364191,86.734,2
7,-4.6889178253521475,55.016,2
8,-0.7287467058190381,56.749,2
9,2.7348962672364108,47.241,2
10,1.0137865477765229,55.748,2
11,-0.5077933692976679,34.652,2
12,2.5130360442155957,75.436,2
13,-6.166281427563497,122.004,2
14,-2.2813029528834825,63.597,2
15,2.349368103198,53.205,2
16,7.763808891811668,35.568,2
17,-0.9842095329554942,113.147,2
18,2.5376452212243517,26.89,2
19,-6.287036697729516,67.278,2
20,-1.7006692720964107,106.484,2
