,pc1
0,-0.558515389576535
1,4.347138450382438
2,-1.4563959783082228
3,45.918787699177706
4,-18.681990873460794
5,5.856453495886966
6,9.907578603229297
7,-25.986192260290395
8,10.761934016509827
9,-23.366961300651127
10,2.1220757564876713
11,-7.434018620016518
12,-35.26024714524156
13,11.580894538836178
14,-14.686531742258332
15,0.75923033090993
16,9.837261794207013
17,-9.712396895077967
18,10.740306849457808
19,25.31079203612881
20,-11.753421907220183
21,-25.95898544822213
22,56.87773558749909
23,-2.480829941856462
24,6.880843276824967
25,4.489322905473188
26,25.55574719392452
27,-9.622415650484099
28,-6.960992957845486
29,-31.777405331099416
30,-6.238528563925894
31,-5.493462632552964
32,33.68786076757513
33,-31.490627760666634
34,0.2775568407095417
35,-45.31670285135081
36,36.96353494389497
37,53.20918788761588
38,7.655342781301879
39,-48.50335437075938
