,years,data,hindcast
0,1980,70.785,71.29029853003627
1,1981,133.083,85.29743010059086
2,1982,72.01,63.86805367203018
3,1983,81.02,90.2236844749533
4,1984,62.897,40.301651433251365
5,1985,66.121,40.98046365301262
6,1986,80.055,64.74690016250376
7,1992,89.11,89.27645354554069
8,1993,13.215,74.50799182559646
9,1996,22.462,47.66542788474998
10,1999,87.335,65.47326802556621
11,2000,60.097,50.94017279359267
12,2004,47.676,67.03635255651984
13,2005,63.614,76.40031509216219
14,2006,63.245,65.35928193285085
15,2011,20.289,39.04876918205085
16,2012,29.574,45.8096707942877
17,2017,58.125,76.73960782689517
18,2018,81.364,63.782731820593675
19,2019,101.839,85.16747469321513
20,1987,77.728,56.306723661986766
21,1988,114.519,100.58636166655351
22,1989,101.191,80.5661372045902
23,1990,25.981,29.881956484230535
24,1991,29.05,51.250441834150216
25,1994,94.185,66.86532571197013
26,1995,94.794,62.913470437563966
27,1997,28.956,61.98319663807626
28,1998,89.451,110.83245657679834
29,2001,86.263,84.39395965962707
30,2002,40.985,50.55674262719536
31,2003,22.165,38.887158058332176
32,2007,65.31,34.846772941771874
33,2008,110.582,97.76588061945091
34,2009,55.879,51.769663676339675
35,2010,56.222,63.46959938622622
36,2013,46.14,55.805947720672336
37,2014,34.11,46.70689837921112
38,2015,61.79,86.70669130935227
39,2016,69.496,72.70161540590105
