,years,data,hindcast
0,1980,142.421,94.84106581904939
1,1984,95.445,88.49608106742139
2,1987,134.54,120.97801662357352
3,1988,151.791,102.71923591420625
4,1989,59.596,56.056130161072424
5,1990,43.238,79.88787903922284
6,1991,86.473,85.1222187405826
7,1993,138.492,119.0475135141884
8,1995,45.937,102.58869007801422
9,1996,59.759,66.42526793874525
10,1997,69.497,94.16732381759438
11,1998,77.728,94.16119184320858
12,2004,104.082,62.52158470969033
13,2005,109.448,142.81689119360064
14,2008,105.991,95.66125223200056
15,2009,103.684,97.01800950306915
16,2010,68.74,109.6478041194088
17,2011,163.954,135.51516294371626
18,2014,91.657,75.42505961061661
19,2018,19.792,49.168621131018035
20,1981,54.994,50.23892251833699
21,1982,32.713,64.03139615503906
22,1983,22.256,53.69367557839538
23,1985,100.845,78.83587166342443
24,1986,53.76,87.71419038446359
25,1992,62.719,40.91797504356412
26,1994,21.875,71.80900145964866
27,1999,54.398,71.52368931582349
28,2000,102.948,106.3711999743615
29,2001,87.775,114.70134582645883
30,2002,94.124,115.93775118030624
31,2003,76.224,74.5602979673785
32,2006,25.725,50.515600123808284
33,2007,166.442,116.5767745707438
34,2012,133.298,68.68835695411187
35,2013,58.307,55.59518411738803
36,2015,95.021,60.776490826596216
37,2016,56.599,44.59411237156063
38,2017,125.55,95.99638594630525
39,2019,49.361,51.85577802228522
