,years,data,hindcast
0,1980,284.489,285.405814488368
1,1981,285.696,285.1892532763738
2,1982,285.12,284.9607412362859
3,1983,283.518,284.5686361821226
4,1984,282.873,284.10138846269825
5,1985,285.307,283.84546460426793
6,1986,285.412,283.9135909508765
7,1988,286.423,284.9662820898017
8,1991,282.564,283.9893876745902
9,1992,287.684,286.4572609495424
10,1993,286.531,285.67496332613905
11,1995,285.355,286.7688472519174
12,1996,283.04,283.7890709615417
13,1997,285.102,285.5230079726955
14,1999,286.464,286.9420371033115
15,2006,286.611,286.2765058468113
16,2009,286.328,286.0963049131002
17,2011,286.411,285.5421956866817
18,2012,286.392,287.10847278418504
19,2018,288.522,287.1007630488756
20,2019,284.365,285.98701118981285
21,1987,282.721,283.0699125631871
22,1989,286.484,286.23118435086815
23,1990,286.425,286.8341893548003
24,1994,284.956,284.5724653847925
25,1998,286.977,286.31119843859057
26,2000,286.875,285.96200502261013
27,2001,286.26,284.96991278345973
28,2002,285.916,286.46296222752085
29,2003,285.875,285.4380018222402
30,2004,284.782,285.9528666977983
31,2005,284.998,285.287274677967
32,2007,286.399,287.2095524337815
33,2008,287.857,286.065254885546
34,2010,283.077,284.17700360830145
35,2013,283.857,283.5121127971038
36,2014,286.005,286.4813861543966
37,2015,284.79,285.43832353189816
38,2016,286.869,285.97905443577713
39,2017,287.239,286.1803408589859
40,2020,285.66,286.5814994705268
41,2021,283.816,285.12149849984627
