,years,data,hindcast
0,1980,277.741,278.4062137141306
1,1981,280.661,277.871834065489
2,1983,278.441,279.05891392706997
3,1984,277.094,276.5016207528084
4,1985,276.81,277.4194831015065
5,1986,276.741,277.4888400592224
6,1992,279.73,279.0426566680597
7,1993,278.68,278.213664993972
8,1996,275.896,277.1897168103943
9,1997,280.407,278.64336002161633
10,1999,280.02,280.49164097743335
11,2000,279.747,279.4188005347478
12,2004,278.873,278.78124397539113
13,2005,279.075,279.6231563855182
14,2006,276.791,278.0984675659417
15,2009,279.105,279.39688351942596
16,2011,278.865,278.95582904548206
17,2012,280.59,279.18069593944045
18,2018,277.252,278.977843487068
19,2019,280.759,280.51713445528264
20,1982,278.275,277.05570738990593
21,1987,275.184,275.9510202658077
22,1988,278.119,278.3702457016108
23,1989,280.927,280.1450547923487
24,1990,281.101,280.7817398828489
25,1991,280.961,280.2212480906618
26,1994,280.139,277.62173702548904
27,1995,278.521,279.8921669234189
28,1998,280.334,279.1166809458328
29,2001,277.81,278.39873933601484
30,2002,280.187,280.18525092502904
31,2003,280.079,278.9444553235064
32,2007,280.952,281.0471523837054
33,2008,278.889,279.30699457508734
34,2010,278.939,279.75314137425346
35,2013,275.297,277.8799319587493
36,2014,281.119,280.60440253042464
37,2015,279.082,279.6759799429534
38,2016,278.416,280.01682332001474
39,2017,281.223,280.5855273123367
