,pc1,target,phase_label,year_glvar
0,-8.23836037958826,87.79,1,1980
1,-2.6227639755827803,69.787,1,1981
2,5.044871881489637,93.726,1,1982
3,-13.44766772042246,54.762,1,1984
4,11.787463924243095,126.504,1,1985
5,-6.481852479811902,96.289,1,1987
6,0.7059101433431447,81.754,1,1990
7,4.6331958197419105,100.819,1,1991
8,-5.029991807406729,49.037,1,1993
9,-9.636762133257285,64.76,1,1995
10,-12.44940065288277,28.135,1,1996
11,3.2402157034975123,112.482,1,1997
12,-0.8881588218320405,86.734,1,1999
13,-5.265922382403295,55.016,1,2000
14,5.682118975616861,70.647,1,2004
15,14.268766274745484,100.404,1,2007
16,8.155859927263243,75.436,1,2009
17,-7.333079136255391,33.738,1,2010
18,-0.4012075676217707,94.747,1,2011
19,3.237471649221019,122.004,1,2012
20,15.039316746023266,106.981,1,2019
0,4.6189233264511556,40.005,2,1983
1,-1.2468705947710224,56.932,2,1986
2,-3.0000672816609004,31.234,2,1988
3,1.4697568549019202,67.167,2,1989
4,-3.2497386415763687,52.1,2,1992
5,-2.3027934652601565,51.526,2,1994
6,13.20138170045784,136.999,2,1998
7,-0.002186568552792173,56.749,2,2001
8,-3.57369313316996,77.791,2,2002
9,-1.0227696113317184,47.241,2,2003
10,-0.08572658595100818,55.748,2,2005
11,1.271402153451099,34.652,2,2006
12,-0.4437065874635639,40.784,2,2008
13,1.0566015507391453,63.597,2,2013
14,-3.832797431205333,53.205,2,2014
15,-2.9289273699242293,35.568,2,2015
16,4.679850082292299,113.147,2,2016
17,-0.7445044460197441,63.719,2,2017
18,-2.301731480608393,26.89,2,2018
19,-1.158011842046869,67.278,2,2020
20,-0.4056485365657393,106.484,2,2021
