,years,data,hindcast
0,1980,142.421,125.42264113303796
1,1981,54.994,93.52414310278716
2,1984,95.445,117.78865556803036
3,1988,151.791,129.93110447457002
4,1989,59.596,62.400756837622666
5,1990,43.238,78.7813500868262
6,1991,86.473,106.68184316733715
7,1992,62.719,33.09411158983179
8,1993,138.492,103.08913078664004
9,1995,45.937,94.05048072404676
10,1996,59.759,80.75133887540139
11,1997,69.497,66.81793070139767
12,2004,104.082,78.9677181783812
13,2007,166.442,128.84231354438063
14,2009,103.684,63.79879622057098
15,2010,68.74,120.92232754739396
16,2011,163.954,124.93300947659263
17,2012,133.298,120.97363843662474
18,2014,91.657,79.68194562985425
19,2019,49.361,81.12676391867242
20,1982,32.713,76.29014958998069
21,1983,22.256,51.147702273537746
22,1985,100.845,81.62304604937736
23,1986,53.76,62.55470524122768
24,1987,134.54,66.95092458713287
25,1994,21.875,55.43854551962981
26,1998,77.728,68.57644859408886
27,1999,54.398,78.91432310210176
28,2000,102.948,61.887202125539545
29,2001,87.775,100.97157087856944
30,2002,94.124,53.197146362066725
31,2003,76.224,86.3657091160793
32,2005,109.448,89.58706011972154
33,2006,25.725,59.46276496941478
34,2008,105.991,111.16193063008893
35,2013,58.307,35.319491521704556
36,2015,95.021,78.48717517240333
37,2016,56.599,74.4350540580481
38,2017,125.55,108.64310228479789
39,2018,19.792,54.60494780448897
