,pc1
0,2.544276293196283
1,5.138122455191493
2,-11.425519947894323
3,-14.386084280970971
4,0.787855635494715
5,-5.718515683879005
6,-12.118442146705284
7,11.771762763658176
8,-7.9834271125124046
9,-6.90515889503217
10,15.993560278726738
11,-1.935262420561822
12,-14.268038109364397
13,12.323420046773457
14,1.8667104692144574
15,2.0156679251243697
16,15.97926891964304
17,-4.726768379297841
18,-3.6110657922481244
19,14.658119243452791
20,29.90589238097706
21,14.617313579725543
22,-3.4950136292423353
23,-0.47289778906439117
24,-9.816242398284238
25,0.9411348048346495
26,-0.6388678331835161
27,4.762581196362283
28,-15.756100656888723
29,4.440538229305645
30,-0.46907229693865865
31,15.451354552011646
32,-1.2351961430010012
33,-8.728686781227383
34,7.269873743483088
35,-19.0430342159677
36,14.537317636680804
37,-7.840253017777045
38,-8.07896161647193
39,-16.35242815249333
