,pc1
0,-4.685077635535376
1,19.97453181578513
2,8.304470429271955
3,-3.4927090709419746
4,8.722303076426064
5,-15.805566519312059
6,-6.483865491331378
7,-2.8901935563896775
8,-20.738443678489283
9,7.407626877062662
10,-17.55996524517021
11,8.810476068910825
12,6.863885860639456
13,8.851546386030359
14,1.7375214790027549
15,-4.756032132676394
16,-7.5130851880058005
17,21.891053022751976
18,0.11775262829436643
19,-8.756837556524045
20,-12.642710060552592
21,-3.7423781514031575
22,-20.847001818234926
23,-1.423373167364077
24,-11.101534201250768
25,-9.112475509070675
26,2.810418524511639
27,-21.946331153541546
28,31.139127578102876
29,6.735297562449975
30,-4.50244534550801
31,8.331522427858305
32,-1.589674794428075
33,18.682138123788505
34,-4.817856321835379
35,8.023146178162536
36,-0.795492993648929
37,1.231949635561995
38,13.336179524890104
39,2.233440765534752
