,years,data,hindcast
0,1980,288.542,287.478253150264
1,1981,288.252,289.04780357701117
2,1982,288.852,288.3050201251675
3,1983,287.357,287.55414577918384
4,1987,287.798,288.3316146018945
5,1990,286.559,286.7704492368393
6,1991,288.298,287.3637627625607
7,1993,286.379,287.5924950679207
8,1994,286.749,286.4564783499296
9,1998,288.047,288.2479372592416
10,2001,286.703,286.65878415656744
11,2003,287.965,288.3372266923153
12,2004,288.368,288.21332888695366
13,2009,288.244,288.3398407618483
14,2012,287.323,287.8870428028718
15,2013,287.608,287.47373699353057
16,2015,286.663,287.2982543360254
17,2016,290.729,289.16978753155036
18,2017,287.154,287.78394673008603
19,2019,287.939,287.2190911982381
20,1984,286.735,287.13780602884805
21,1985,287.425,287.6778981749598
22,1986,284.947,286.6399511636627
23,1988,287.103,287.8186206099722
24,1989,288.678,287.2313280441934
25,1992,287.579,287.35202859657363
26,1995,287.466,288.0755366064088
27,1996,286.063,286.5732413885611
28,1997,287.549,289.79458634809345
29,1999,290.397,288.313707088641
30,2000,288.952,287.6317755891682
31,2002,288.122,288.4105696014142
32,2005,289.039,287.80852905343477
33,2006,290.885,289.03866822760665
34,2007,287.305,287.6126357421546
35,2008,286.909,288.39185663742495
36,2010,286.854,287.856721790241
37,2011,288.688,287.9797515661984
38,2014,289.191,288.71426344336084
39,2018,288.213,288.040524299083
