,pc1,target,phase_label
0,13.619219737782327,286.963,1
1,9.390610058604215,288.824,1
2,-5.322595274871201,288.071,1
3,-3.7163553524219335,287.653,1
4,43.314872332670674,285.445,1
5,11.128131973412268,287.092,1
6,25.12752709758148,288.236,1
7,-16.93876274373606,288.429,1
8,-11.911267715079404,287.617,1
9,1.010581091033122,288.992,1
10,1.3815473524751747,288.786,1
11,-18.357666272827895,289.67,1
12,12.788009065025587,288.751,1
13,-12.71584430281405,288.57,1
14,-21.308294722550368,288.613,1
15,11.468121312888082,287.481,1
16,-11.202069116587301,287.47,1
17,-12.329150977138399,288.605,1
18,12.402144365488223,288.026,1
19,-27.82920646277079,290.512,1
0,29.34158394522295,287.384,2
1,16.691128895227497,288.432,2
2,50.37163278035769,286.033,2
3,12.370374235402279,286.165,2
4,-9.657571624001367,288.436,2
5,30.345590425931906,286.231,2
6,19.962871414608816,287.197,2
7,-16.41815408148929,289.512,2
8,-1.7602086523408682,288.312,2
9,-20.938395874723412,287.733,2
10,38.90451332543022,287.712,2
11,-1.8012508438701413,288.371,2
12,20.23444581923899,287.621,2
13,-39.05456623432997,289.009,2
14,-6.918453514908288,290.192,2
15,-16.541372378459247,288.265,2
16,-15.98688174346919,288.158,2
17,-18.578397658551776,289.06,2
18,-36.562140614875695,289.498,2
19,-34.004484801326804,290.286,2
