,pc1,target,phase_label
0,-50.449249169349656,276.288,1
1,-1.5587071470071123,274.72,1
2,-26.896147005960962,276.784,1
3,-54.9529177871254,271.057,1
4,-18.178542251117168,278.043,1
5,10.469068894593828,278.845,1
6,15.04913058697073,278.069,1
7,21.762703983375268,277.265,1
8,-47.165264637459146,273.074,1
9,-1.3833607642745753,277.962,1
10,3.0805461822408904,278.422,1
11,18.717594753255604,277.795,1
12,-17.654579352623323,277.709,1
13,25.317277416161463,277.014,1
14,11.929276578012093,278.562,1
15,3.797206809610267,279.489,1
16,30.684942986892796,274.322,1
17,15.96529704421786,278.727,1
18,12.619790458172726,275.05,1
19,48.84586047925053,278.531,1
0,-3.0727292087841502,273.943,2
1,-35.92606109337219,279.392,2
2,36.82200738031204,270.812,2
3,-1.3679919553008757,275.801,2
4,-10.236456073558717,279.107,2
5,-10.915417134888441,276.5,2
6,-2.960937602685823,276.297,2
7,-5.098778747249845,278.452,2
8,36.81586614073575,272.26,2
9,34.089852688793925,275.967,2
10,-9.077262940014963,276.099,2
11,18.66404737132479,274.907,2
12,-32.05087466235342,280.328,2
13,14.749790179562098,273.085,2
14,26.799902049346773,276.64,2
15,-6.473936388897581,278.003,2
16,14.86017626892855,275.183,2
17,-14.355309230444188,277.328,2
18,-47.519318488285805,278.048,2
19,-3.7471122268394557,276.946,2
