,years,data,hindcast
0,1981,285.696,285.92859263625957
1,1982,285.12,285.33607433339887
2,1990,286.425,285.7422184911728
3,1995,285.355,285.34412640410585
4,1997,285.102,285.5441823711281
5,1998,286.977,287.3865362757046
6,1999,286.464,286.91764667789494
7,2000,286.875,286.978436574641
8,2001,286.26,285.7909229590774
9,2002,285.916,285.6324869069328
10,2006,286.611,285.9960239493898
11,2007,286.399,286.2172169007713
12,2008,287.857,286.811978984345
13,2009,286.328,286.23738431750354
14,2011,286.411,286.63122026737267
15,2012,286.392,286.7252260783305
16,2013,283.857,286.0625664418906
17,2015,284.79,285.2112977595959
18,2016,286.869,286.10895567665324
19,2017,287.239,286.3399059938303
20,1980,284.489,284.09261275706007
21,1983,283.518,283.5320608773291
22,1984,282.873,284.1210262589813
23,1985,285.307,285.3366312160565
24,1986,285.412,285.09117211975934
25,1987,282.721,284.0927186477776
26,1988,286.423,284.5659122417488
27,1989,286.484,287.3336040647695
28,1991,282.564,284.8519685701278
29,1992,287.684,285.4310968758417
30,1993,286.531,285.0403378054128
31,1994,284.956,285.6031973098887
32,1996,283.04,284.87748075853676
33,2003,285.875,285.2432652131996
34,2004,284.782,285.2655146755498
35,2005,284.998,284.1086303664867
36,2010,283.077,282.82898779881714
37,2014,286.005,285.48426460601655
38,2018,288.522,286.4628129111216
39,2019,284.365,286.2627049255185
