,pc1
0,24.772884833287115
1,20.303301960803168
2,7.881076691036648
3,58.020243460358444
4,31.003298304836353
5,33.320825687079854
6,-54.34487521389489
7,-26.74336831801816
8,-29.355757580206546
9,-10.099117309709122
10,19.9311070699057
11,-14.446072833252344
12,-6.573498263023347
13,-30.858140624069815
14,-15.320607388939353
15,22.361299727164248
16,-33.49854021999572
17,12.466655263675703
18,9.53784221792722
19,-18.35843894068346
20,3.4662152271890467
21,26.858649575611963
22,2.7105143429573664
23,-10.157885755039269
24,-11.611507613953732
25,24.298523231471915
26,-26.027243951068662
27,-12.773864964557514
28,-16.707563448089893
29,8.088602837995237
30,24.249217566320517
31,1.9817461813847
32,5.629969886247003
33,2.224455497546931
34,28.957131584013812
35,-8.792018149001503
36,0.1699986880398645
37,-16.41123633299326
38,-0.7784020846901694
39,-25.375500637456728
