,years,data,hindcast
0,1980,282.943,282.95451713240897
1,1982,284.418,284.0644781545004
2,1985,283.884,283.64573559796406
3,1986,284.738,283.89769237908234
4,1987,284.108,283.8280635000722
5,1988,284.252,282.8179626039925
6,1990,285.161,284.67151757859193
7,1991,283.647,283.7415294623594
8,1992,281.561,283.2642569889442
9,1995,286.166,285.76387767288867
10,1998,283.242,283.82629882255037
11,2003,281.324,282.97347243090934
12,2004,284.575,284.97359448914835
13,2007,283.55,285.5725999698185
14,2009,284.115,284.2456934095348
15,2012,283.751,283.5564004464788
16,2013,285.349,285.2650803321405
17,2016,283.35,283.0360651143779
18,2017,286.493,285.05146191951303
19,2019,284.784,284.2607019947236
20,1981,282.369,282.25997810846803
21,1983,284.197,283.42633319839194
22,1984,284.946,283.5347129186338
23,1989,285.643,285.30198971788496
24,1993,282.413,282.6896586808644
25,1994,282.913,283.31106914705333
26,1996,284.354,285.65894407999673
27,1997,283.261,283.6657429064894
28,1999,284.089,284.98637967310145
29,2000,284.65,284.2487279315038
30,2001,287.358,286.33559157470785
31,2002,283.045,285.2247999972993
32,2005,286.611,285.1374031090134
33,2006,286.908,285.227628537702
34,2008,283.493,284.36858334809557
35,2010,284.007,285.2081537379971
36,2011,284.836,284.6465152812977
37,2014,286.638,285.6376090513976
38,2015,283.443,284.073339443667
39,2018,285.394,285.6248395564356
